,Idx,Open,High,Low,Close,Adj_Close,Volume
77,11,0.13583301592344432,0.13767908203914805,0.13635870954673648,0.1342193594104579,0.1342193594104579,0.12648833618091773
78,11,0.14432308029836494,0.14309609176372287,0.13771502528123095,0.13457400650137036,0.13457400650137036,0.10710462275344898
79,11,0.14711651552355182,0.1463203162907163,0.14361992942896143,0.1423232271965959,0.1423232271965959,0.24328239902755158
80,11,0.1315188544584431,0.13702529871768102,0.13006510604117558,0.1382183038469934,0.1382183038469934,0.20882622323290637
81,11,0.1379595975786027,0.13700905886765807,0.1312808174635005,0.12819444125759102,0.12819444125759102,0.22190014040565365
82,11,0.13286881074798135,0.1411266353618788,0.13626360154863174,0.13978770851396585,0.13978770851396585,0.16994038197104383
83,11,0.13207184120493035,0.1381582438535206,0.13552755714036158,0.1360904213015186,0.1360904213015186,0.15964437011993668
84,12,0.1625433951791817,0.16503621660953463,0.16615202870524562,0.16574618435041844,0.16574618435041844,0.08772574256707924
85,12,0.16397467170094424,0.16276220682155818,0.16542011215290328,0.1622037958339389,0.1622037958339389,0.06551095816588158
86,12,0.161933468472808,0.16212874231783006,0.1636213575206106,0.1630680001998716,0.1630680001998716,0.13318116679273354
87,12,0.15972963951348393,0.16027298938899848,0.15899418585133054,0.15959490322102787,0.15959490322102787,0.21019403046391838
88,12,0.16663391966207894,0.1664696598692141,0.1657137043450258,0.16205297871003485,0.16205297871003485,0.1314810742361665
89,12,0.16936634363634973,0.16878834702382134,0.1703822195005376,0.16655738736138687,0.16655738736138687,0.08828639853456119
90,12,0.17091961810450998,0.1697426039462763,0.1724621694388199,0.16937009763258476,0.16937009763258476,0.07723398445146329
91,13,0.18543975724001166,0.1852302375546632,0.18824580362131,0.18493785517811479,0.18493785517811479,0.05810159956114164
92,13,0.18330504446199677,0.18405668094105454,0.18692257566119166,0.18510090470948823,0.18510090470948823,0.056735000640404376
93,13,0.18326845031657013,0.1858231028420482,0.18733608127724047,0.18388207787008615,0.18388207787008615,0.08918417306869716
94,13,0.18397188657282254,0.18322423556391168,0.1839039684322968,0.18413480382313357,0.18413480382313357,0.09825979154231128
95,13,0.1843988286373168,0.18348818809884412,0.1872244360511224,0.1842856324351777,0.1842856324351777,0.07817284153494061
96,13,0.18221937913181602,0.18395517595205532,0.18548770164255837,0.18337252059506587,0.18337252059506587,0.21496685604916346
97,13,0.17669757894567073,0.1767067604035431,0.17835054884448964,0.17524418635282604,0.17524418635282604,0.14828625353732813
98,14,0.048236454764344426,0.049946990745086524,0.05026614606640484,0.05035161873101925,0.05035161873101925,0.4824782927059136
99,14,0.05030204972402117,0.04964649262124659,0.048918111848068074,0.047204646252947007,0.047204646252947007,0.8075645056440163
100,14,0.04116139238775611,0.041931107202947966,0.042740287251330944,0.04248010514319354,0.04248010514319354,0.4316893869275323
101,14,0.04041322513361921,0.040103773807299396,0.04133021949091609,0.03998534884340685,0.03998534884340685,0.375737371345163
102,14,0.03665206269282245,0.036652154595707025,0.038071766269041254,0.03725416990254715,0.03725416990254715,0.20494996387152253
103,14,0.0347206492675965,0.034979136968268446,0.03619444003426032,0.03544832372112868,0.03544832372112868,0.15922991969569894
104,14,0.03696515021149271,0.0359780720747826,0.03667824156341761,0.034645277289636144,0.034645277289636144,0.2815048779485788
105,15,0.17422944593075745,0.1739048578071278,0.17331399941508857,0.17449412322350627,0.17449412322350627,0.13240422328607213
106,15,0.18090602926542163,0.17996751825801802,0.17875991411865805,0.1747998628402396,0.1747998628402396,0.13756249984896105
107,15,0.18125978303906265,0.18519369196575575,0.1851320892267072,0.1838413097431727,0.1838413097431727,0.1001689217764093
108,15,0.1813289000388863,0.18250955873121452,0.1815883053513434,0.18029483883404804,0.18029483883404804,0.11355699962059043
109,15,0.1814183497569381,0.18330545933687828,0.18444979684435747,0.18148106069066405,0.18148106069066405,0.08833956418665
110,15,0.1861431926777496,0.18486071332444157,0.18547944593070273,0.1819783978669364,0.1819783978669364,0.14543222466837907
111,15,0.18548042267646794,0.18762200362565937,0.18808454754354878,0.1875915728725598,0.1875915728725598,0.13813523891919044
112,16,0.5357958780879586,0.5341475343189346,0.5264744130745349,0.5201568411336731,0.5201568411336731,0.061597241185980624
113,16,0.5512985448179196,0.5529565699773644,0.5445457159998641,0.5402118538962127,0.5402118538962127,0.06208298191642835
114,16,0.5901042942729463,0.5917844189776655,0.5600616055768965,0.5557536679390558,0.5557536679390558,0.07446937054284539
115,16,0.6017927048017715,0.604348289398621,0.5968119460249773,0.5866895979308767,0.5866895979308767,0.07660928803941981
116,16,0.573930489868162,0.5781823981401341,0.5790152982636686,0.5763092230689575,0.5763092230689575,0.062002025128020395
117,16,0.558436016468158,0.5676620987191945,0.5653056956779308,0.5688829709182998,0.5688829709182998,0.04188486736378109
118,16,0.5508155991741054,0.5584251676082637,0.5532775513562231,0.5590442077040431,0.5590442077040431,0.032243759681586034
119,17,0.2780132498653944,0.2804381448038348,0.281202618595831,0.281340497544181,0.281340497544181,0.04802912511086241
120,17,0.27499617683958905,0.2769459132970448,0.28000757225744727,0.2762327736240711,0.2762327736240711,0.05237662547939703
121,17,0.27631767010655717,0.2752403849072812,0.27805994428278,0.27509137766957054,0.27509137766957054,0.06878910394126636
122,17,0.27929000558636213,0.2782615871948503,0.2813680158478696,0.27843403009982687,0.27843403009982687,0.08342657460953443
123,17,0.2866862866044772,0.2858795016333037,0.28752929655741866,0.2833338531484233,0.2833338531484233,0.05943678241473551
124,17,0.2904311998957927,0.2893108404462919,0.2914038999087646,0.28787089140000444,0.28787089140000444,0.042189361553016974
125,17,0.28680421244133086,0.2895666612035011,0.2927808807272002,0.2906591352151005,0.2906591352151005,0.04956005422896507
126,18,0.20973485905346098,0.2115803297636644,0.21399086646457896,0.2103337838727229,0.2103337838727229,0.07133863862097956
127,18,0.20719351319225995,0.209578368321494,0.21072001052979336,0.21106346211800456,0.21106346211800456,0.05452862607871893
128,18,0.2036356672930562,0.20517249218744668,0.2081190500912246,0.20591497007098125,0.20591497007098125,0.0404989354786479
129,18,0.20686823553742079,0.20716225432817528,0.20842505082303578,0.20391753207409385,0.20391753207409385,0.06486088723806846
130,18,0.20771804837537974,0.20699980678224203,0.21105083000577557,0.20672618539067117,0.20672618539067117,0.03262921065922988
131,18,0.20731551032014323,0.20687392934806828,0.21084821795582998,0.2065875776979564,0.2065875776979564,0.030660873221669313
132,18,0.206908900973877,0.20590747394159997,0.2058778424103874,0.2058375145686366,0.2058375145686366,0.07711557004453821
133,19,0.2365753551007354,0.23669594650754633,0.23724661409539732,0.23588462357202025,0.23588462357202025,0.09854978600825022
134,19,0.24656581299724217,0.24565797317784138,0.23819769241165112,0.23715646489568967,0.23715646489568967,0.27918975546216623
135,19,0.2668801989565376,0.2670661507703503,0.2398517148758465,0.24254138040436743,0.24254138040436743,0.30254397645244896
136,19,0.26216754617189497,0.26581543627263654,0.2664238147555152,0.26719949150642824,0.26719949150642824,0.05567410421917775
137,19,0.2606142970776837,0.2620186652759971,0.26485247759898967,0.2628010617681433,0.2628010617681433,0.049966046481279586
138,19,0.2613502553698186,0.2607354710782376,0.2624706664383798,0.2612846338386921,0.2612846338386921,0.07333718381540877
139,19,0.26537978087951697,0.26521850509638983,0.268011689140054,0.2628214458316,0.2628214458316,0.05838313585515736
140,20,0.6300314544040634,0.631429696377973,0.6395555037634912,0.6324780322240131,0.6324780322240131,0.012635300543014621
141,20,0.6275759109603858,0.6297613119347056,0.6391309730513013,0.6314851106334162,0.6314851106334162,0.014564972051783327
142,20,0.6240563085132884,0.6250946262779238,0.6343780195603753,0.6269144662896968,0.6269144662896968,0.01361886510665753
143,20,0.6222637601623748,0.621342607851328,0.6300162176683695,0.623541888895625,0.623541888895625,0.01186319027745219
144,20,0.6202092806293531,0.6223072175044689,0.6288925019123658,0.6225736085449758,0.6225736085449758,0.013864152092430885
145,20,0.6177455438557186,0.6212118413778938,0.6277188448431736,0.6214165608201612,0.6214165608201612,0.014902090618437346
146,20,0.6142341347385782,0.613993934709555,0.6222832693407495,0.6167967332869,0.6167967332869,0.014216978692656597
147,21,0.03588762828188568,0.03527150985381232,0.037232345664858085,0.03582743070349148,0.03582743070349148,0.08782240738905889
148,21,0.03444415589435289,0.034560880926552004,0.035995955840242566,0.035175207139973005,0.035175207139973005,0.09493452166621141
149,21,0.03542409125345026,0.034979136968268446,0.03615722523635324,0.03413572575868593,0.03413572575868593,0.1340789413268695
150,21,0.03367159036055961,0.03521465770859188,0.03552455119721818,0.03465342894562338,0.03465342894562338,0.23911131195912982
151,21,0.03154094314397296,0.03198231284787282,0.033324687002612735,0.03263968845734295,0.03263968845734295,0.17955974006829348
152,21,0.031618197814768975,0.03197825349843838,0.0330765786386024,0.031168111047450275,0.031168111047450275,0.20842264760114135
153,21,0.032041074317835025,0.032059470731977804,0.0333701708307249,0.03251739556474278,0.03251739556474278,0.27891667734007375
154,22,0.20588423461689517,0.20919260424124944,0.20871451515923048,0.20902933838684884,0.20902933838684884,0.06502521743543385
155,22,0.2016025951877765,0.2066221752971491,0.20635749693848957,0.20689331731468974,0.20689331731468974,0.048415784398781
156,22,0.20604280133477063,0.20553388382251664,0.20710596320479788,0.20258048160543365,0.20258048160543365,0.05359581054661534
157,22,0.20754726696590095,0.2083520507918069,0.2121259504342804,0.20830782328569453,0.20830782328569453,0.04533942643927873
158,22,0.2041236091492639,0.20562321485035454,0.20867730036132337,0.20677509286485027,0.20677509286485027,0.03910092049076725
159,22,0.20517672706961315,0.20704041907743956,0.20850362159312721,0.20562147599102035,0.20562147599102035,0.0486066974221908
160,22,0.208917569069899,0.20885962559993526,0.20867730036132337,0.2057926894871026,0.2057926894871026,0.058458051092191585
161,23,0.20147247921475397,0.2001980978709085,0.2033512865957276,0.19994712335700227,0.19994712335700227,0.04173987013081162
162,23,0.1997484478925493,0.20018185802088553,0.20445950645216432,0.20035070253953696,0.20035070253953696,0.04048201913480146
163,23,0.19855299930757414,0.19799716781674945,0.20163522975705736,0.1993397511336238,0.1993397511336238,0.04322246683792445
164,23,0.19692656192250949,0.19853724766520398,0.20098189729315588,0.19853669895806123,0.19853669895806123,0.036971877786665525
165,23,0.19721524461340753,0.1977372811706786,0.200568365872805,0.19821059989531423,0.19821059989531423,0.03970024238704106
166,23,0.20079751989581793,0.20023057757095436,0.1998157842365215,0.19770512419235767,0.19770512419235767,0.061043835080147144
167,23,0.19917919971886358,0.19885805234535692,0.20222241414130238,0.19800269984438224,0.19800269984438224,0.03465433867970349
168,24,0.49580327281298064,0.49807032371037074,0.5035917815003119,0.4984524522991331,0.4984524522991331,0.012832255117798152
169,24,0.49933271625968584,0.5018672949769682,0.5027602486885813,0.49790267668676164,0.49790267668676164,0.021783417633113474
170,24,0.5024086904060747,0.5022760091769715,0.5032837988316256,0.5004546734652121,0.5004546734652121,0.0353889913267488
171,24,0.5074179949386045,0.5103685699553158,0.5049319795348002,0.501455808255404,0.501455808255404,0.06033093201804725
172,24,0.4830917183641088,0.48465225450769156,0.4857693743864033,0.4792590401976291,0.4792590401976291,0.02176529297899229
173,24,0.48370560422502823,0.4840310015668311,0.48448831481778476,0.4805473596171189,0.4805473596171189,0.01686801143544842
174,24,0.4876099346707651,0.4862372694284422,0.48660258447776583,0.4866032547192024,0.4866032547192024,0.018906430868944227
175,25,0.1955074747184014,0.19762357769766611,0.1993278490246585,0.19885465949412393,0.19885465949412393,0.028836324706803477
176,25,0.19624345838448526,0.19542673887264908,0.19870759018438683,0.19585443323545068,0.19585443323545068,0.0401702750839171
177,25,0.19345409445032802,0.19426131485419204,0.1969295006360353,0.1956913837040772,0.1956913837040772,0.06118641569256712
178,25,0.1897701801322114,0.18861689736616388,0.1907310042961823,0.18926699337876388,0.18926699337876388,0.046626276881882776
179,25,0.1905020671333167,0.1917680184539163,0.19437401070722923,0.19130109249247654,0.19130109249247654,0.04106563299750358
180,25,0.18849339985580923,0.18876712190523182,0.19166966075439806,0.18941779737336492,0.18941779737336492,0.03274520844560545
181,25,0.19035161844206602,0.1893721856766301,0.19078889749637998,0.1877954159688712,0.1877954159688712,0.038372309395095665
182,26,0.6349425412914185,0.6394118969654609,0.6448661997624437,0.6414715727621193,0.6414715727621193,0.021488589926075552
183,26,0.6311855377227008,0.633873799119708,0.637913166486131,0.6328636817021668,0.6328636817021668,0.019485211490547365
184,26,0.6201683647274656,0.6303098235571063,0.629042327516725,0.6317066840328196,0.6317066840328196,0.022793565022800787
185,26,0.6309154639585335,0.6305550422679673,0.6336371747195308,0.6275381163870253,0.6275381163870253,0.02384117003100521
186,26,0.631668483366515,0.6310782078879691,0.6364398582082205,0.6301229676050184,0.6301229676050184,0.042039531078948526
187,26,0.6405984542567982,0.6416884129889117,0.6488616946040027,0.6399781588596278,0.6399781588596278,0.016839011988854524
188,26,0.6565513432401285,0.6563612625781663,0.6503933272636737,0.640692060606217,0.640692060606217,0.029671267106652677
189,27,0.42148026960476515,0.4236251182570702,0.42666127352092836,0.4244709052615451,0.4244709052615451,0.014181937694688975
190,27,0.4285623875761816,0.42823457820385286,0.4297160034430767,0.4229937692330035,0.4229937692330035,0.01741779261045766
191,27,0.4293113103191847,0.4300800282651307,0.43455065168943324,0.4304120576408229,0.4304120576408229,0.019554085176207863
192,27,0.42509459218465895,0.42873050302242427,0.43315985225106257,0.4295959836584492,0.4295959836584492,0.015442205311248625
193,27,0.42860310376053584,0.4295922352242826,0.436049057564456,0.43019990041339984,0.43019990041339984,0.01739604302551224
194,27,0.43795637023329936,0.436689353767666,0.43565165716246074,0.4285350473549312,0.4285350473549312,0.023239431514181907
195,27,0.4329988719378297,0.4380307472326492,0.4409002180669207,0.4390871617056333,0.4390871617056333,0.02084214392908666
196,28,0.15853826221953837,0.15796648845697858,0.16082189956967466,0.15855542840439232,0.15855542840439232,0.048432700742627434
197,28,0.15515524610243764,0.15790151679546088,0.15880811019700145,0.15899975109639733,0.15899975109639733,0.054981742431748526
198,28,0.1561555076316473,0.15724774573541983,0.15982947859958588,0.15685964845217454,0.15685964845217454,0.05214221328609639
199,28,0.156468595968832,0.15591582054359387,0.15691423508065142,0.15387980707753948,0.15387980707753948,0.07967477120644938
200,28,0.14712870565972072,0.15481536818665453,0.15078190013880435,0.15554705131031327,0.15554705131031327,0.09852199487193107
201,28,0.1471205745368642,0.14939834538322536,0.1495082963486786,0.1492653264529167,0.1492653264529167,0.11058334803444153
202,28,0.15041820076774004,0.149767869613447,0.15033530758077626,0.14658712999364834,0.14658712999364834,0.19022911979429702
203,29,0.523289003007291,0.5339840388297925,0.5307945551695099,0.52869085852925,0.52869085852925,0.024992689722837757
204,29,0.5382760007029929,0.5374998188139297,0.5320930917421738,0.5296673520794942,0.5296673520794942,0.03597381349972567
205,29,0.5448977550266177,0.5443653893190138,0.5480085159866984,0.5425751325353838,0.5425751325353838,0.023733630416552853
206,29,0.5479180759178844,0.5467849953664574,0.5480085159866984,0.543830595874168,0.543830595874168,0.02354875894451678
207,29,0.5481800062814781,0.54723457117732,0.5529862324398698,0.5491069287648817,0.5491069287648817,0.01958791786390074
208,29,0.5355912494676521,0.5462618297464557,0.5428060357388846,0.5490741235602252,0.5490741235602252,0.025900130739171696
209,29,0.5328901615017806,0.5397878107146883,0.541066303869301,0.5318091081953109,0.5318091081953109,0.0298839297150079
210,30,0.8620066713577744,0.8777127308955904,0.8769134825672718,0.8801377138432032,0.8801377138432032,0.020693521765292953
211,30,0.8651907049674602,0.8631911031080518,0.8756148952184006,0.8664011888069835,0.8664011888069835,0.011725442906131193
212,30,0.8576603119886252,0.8616175142014764,0.872718170031958,0.8640132681072833,0.8640132681072833,0.012504803033342098
213,30,0.8677280793963984,0.8664975372266623,0.8769808509406951,0.8670084108639591,0.8670084108639591,0.010809543717874038
214,30,0.8618592945513719,0.8670697975963683,0.877304684942399,0.867566349620458,0.867566349620458,0.012562801926529886
215,30,0.8551229367411727,0.8613314338797557,0.8692970315069481,0.8637014430586191,0.8637014430586191,0.015360040212565923
216,30,0.8502118498538176,0.8526012544265545,0.8626394824607743,0.8507116750291126,0.8507116750291126,0.012043228508389283
217,31,0.15363450676639162,0.15581023658687868,0.15612856650238865,0.15360261548897167,0.15360261548897167,0.14446920137940683
218,31,0.14549412487408236,0.1527200212717823,0.1489624671042211,0.15126683289256485,0.15126683289256485,0.14334305620334395
219,31,0.14741334243353804,0.14681571795511172,0.14562544977142955,0.14475683622950108,0.14475683622950108,0.16477727216705593
220,31,0.15073535957743991,0.15187133604461653,0.15069506117090467,0.1490696596300356,0.1490696596300356,0.14581888395629766
221,31,0.1417248313104291,0.14811921789175583,0.14510442678519045,0.1490737412020993,0.1490737412020993,0.1481074236166658
222,31,0.1368048144300838,0.13845062246106324,0.13895968330365469,0.13878492025218,0.13878492025218,0.10805435462939902
223,31,0.14161097676460507,0.14286869707912392,0.13991074913395596,0.13781065458053515,0.13781065458053515,0.1063470122111835
224,32,0.19183170380085854,0.19105738380465723,0.18717068402520198,0.18587135190226473,0.18587135190226473,0.14138559355825608
225,32,0.20030550674858064,0.20029960285990767,0.19444018459118775,0.19011895302850557,0.19011895302850557,0.16933985176449529
226,32,0.18688322307942862,0.19408262664080747,0.18946152836198435,0.19341675411862194,0.19341675411862194,0.22856517988115033
227,32,0.1876598476265343,0.18933564008772266,0.17493083288567884,0.18287112646417297,0.18287112646417297,0.41256666851940854
228,32,0.188196572945823,0.20131480315672512,0.19238091222279924,0.197436071130474,0.197436071130474,0.23101321649778486
229,32,0.20703494565586997,0.2063866357559725,0.20778411441287034,0.20391753207409385,0.20391753207409385,0.20761549633761128
230,32,0.21207694820489578,0.21278229937102888,0.20760215496091333,0.20413767766179833,0.20413767766179833,0.19976389617231446
231,33,0.4566700971026017,0.47149167770329947,0.46236319266913606,0.47366266905865634,0.47366266905865634,0.032345257744664666
232,33,0.4576277451308898,0.45902589460320276,0.459632906895575,0.46084519112807654,0.46084519112807654,0.022470946179443715
233,33,0.45346153425094254,0.4563038441348989,0.4603654194440545,0.4584901265090818,0.4584901265090818,0.02894990587262956
234,33,0.4485504473635874,0.4532303051765911,0.4516169211677593,0.4474532963451775,0.4474532963451775,0.02781046928354447
235,33,0.45924024485136805,0.4610816886100839,0.4509177361239457,0.4473876859358644,0.4473876859358644,0.03769686395151288
236,33,0.4751439754919851,0.4734780229933161,0.46891415163519895,0.4614031807606243,0.4614031807606243,0.0261732088612642
237,33,0.46439687626091714,0.4714753127867314,0.4700795271882334,0.4727518359731928,0.4727518359731928,0.02697190195287103
238,34,0.7966155379934385,0.8054765872741723,0.8114621157359887,0.8064823159238297,0.8064823159238297,0.013554824662096015
239,34,0.7939062566976097,0.795806345542682,0.8055520673757891,0.796971754922541,0.796971754922541,0.010223513234622426
240,34,0.7966728397367255,0.7980298268115404,0.8044949575177037,0.8011485365885117,0.8011485365885117,0.011494655643654785
241,34,0.7973521707415059,0.8019288760844455,0.8115037247568122,0.800943391229461,0.800943391229461,0.010607755901991523
